id,winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential, winner
38272,?,0.411778395,-1,57.902472064,3,1,?,2,3,3,1,89,25,1
38273,0.1729982926,0.5788048855,-1,67.6837907512,0,0,4,5,2,4,1,51,44,1
38274,0.5087333756,0.3655029976,1,?,3,0,4,4,3,4,0,?,64,1
38275,0.7168891003,0.226544891,-1,74.1499513433,2,0,5,3,1,4,1,69,37,1
38276,0.7759558186,0.6114169517,-1,62.4067877957,2,2,4,1,2,2,0,37,24,1
38277,0.6683884531,0.1747899161,0,68.715740815,1,3,3,1,1,2,?,28,43,0
38278,0.4874199283,0.8447907786,-1,69.9689323033,2,2,2,2,2,2,?,55,14,1
38279,0.1992766194,?,0,57.9204502523,0,2,4,3,2,3,0,40,34,0
38280,0.2408478498,0.6268434852,1,66.2822363305,2,3,3,2,2,1,1,43,50,0
38281,0.1886363637,0.6351576995,-1,58.481484087,2,?,3,4,3,1,?,63,24,1
38282,0.3979175198,-0.1657620777,-1,65.4270783316,2,1,4,4,2,2,1,60,63,1
38283,0.4337338667,0.3149547722,-1,64.3797325888,0,1,1,1,2,2,1,57,59,0
38284,0.218548796,0.3415695802,-1,58.2421467261,1,2,5,3,4,1,0,66,63,0
38285,0.3120994019,0.4760792793,0,65.3795241323,4,1,3,5,4,1,0,18,?,1
38286,0.4541483657,0.2777101393,0,55.7002454077,1,2,5,2,4,4,0,37,?,0
38287,0.0798959288,0.6155716347,0,73.3538214301,1,-1,1,1,3,3,0,26,59,1
38288,0.4234625643,0.7318451674,0,59.3679221882,2,2,2,3,3,4,1,57,14,1
38289,0.5618674803,0.1744599474,0,78.9659169664,3,1,4,5,0,2,0,38,61,0
38290,0.5224213801,1.0113950367,0,71.0737036011,2,2,1,4,2,1,1,48,86,1
38291,0.4623773663,0.6007683326,0,74.7801831613,2,1,2,4,4,1,1,76,41,1
38292,0.6171380012,0.4050550559,0,61.664417352,4,0,5,5,2,1,0,62,63,1
38293,0.5693342647,0.2331467241,0,58.4750909255,0,1,5,2,4,2,0,?,58,0
38294,0.8294069617,0.6036560704,-1,69.7302049797,2,2,5,2,2,3,1,47,54,1
38295,?,0.5034708958,0,76.7842776728,3,2,?,1,2,4,0,62,63,1
38296,1.0752751719,0.2040993377,1,74.3587983601,3,0,3,1,3,2,1,65,71,0
38297,0.1643077009,0.587887004,-1,68.3074631369,2,1,3,2,2,2,1,?,8,1
38298,0.4624686276,0.7021411626,0,68.221482635,2,2,2,2,2,2,0,56,43,1
38299,0.684889778,0.6679481756,0,55.5176966863,1,2,3,2,2,3,0,70,24,1
38300,0.8404246185,0.2832193361,1,60.8765470838,1,0,5,4,1,3,0,21,33,0
38301,0.7509472075,0.5770360001,0,60.790261175,2,3,4,1,1,3,1,66,43,0
38302,?,0.5335422556,0,70.5862523494,1,1,5,4,3,3,1,57,77,1
38303,0.2770007455,0.4315551265,-1,56.1140836451,3,3,1,4,3,4,1,34,47,1
38304,0.5454869987,0.5085621052,0,58.167634341,2,-2,4,1,1,4,0,59,31,1
38305,0.2346666423,0.4772383946,-1,72.2693164462,2,3,5,1,2,3,1,50,47,0
38306,0.6511732956,0.4645038924,0,57.6229347804,1,1,2,4,2,1,1,54,27,1
38307,0.348231233,0.4770803573,0,68.6021450358,1,0,3,5,2,1,1,60,31,1
38308,0.1815392061,0.5042609914,-1,53.8526866453,0,2,3,1,4,3,0,60,16,1
38309,0.3393027575,0.5731955723,-1,58.6709575955,1,2,5,4,2,5,1,59,78,?
38310,0.5023490764,0.1705774869,0,71.8712223892,0,0,3,1,3,2,0,47,50,0
38311,0.6135841395,0.3408389857,1,62.1554308552,1,1,2,1,1,4,1,61,41,1
38312,0.5714909954,0.2758476457,1,72.1321609853,3,2,3,5,1,3,0,50,132,0
38313,0.5040454941,0.3624943779,1,59.8503166939,1,3,5,4,3,4,1,33,75,0
38314,0.5116013384,0.2250686998,0,67.1921278211,2,1,5,4,1,5,1,37,73,0
38315,0.9186911663,?,-1,71.76183076,2,0,5,3,2,4,0,45,59,0
38316,0.6305972453,0.4662207813,1,55.0332286543,1,2,4,4,2,2,0,20,65,0
38317,0.589455003,0.7900451593,-1,69.1031840011,3,1,3,2,4,3,1,17,?,1
38318,0.4513780064,0.7860972845,1,66.1476740861,2,1,5,3,3,2,0,22,37,1
38319,0.6642367387,0.604509244,-1,65.7179783271,1,-1,5,2,2,2,1,33,47,1
38320,0.5515203711,0.5377467079,?,64.384348985,1,2,4,3,2,2,0,77,55,0
38321,0.4003418092,0.3318555068,1,71.9281181657,3,1,5,4,2,2,0,63,18,1
38322,0.5889811937,0.6899106785,-1,70.6831183309,1,?,1,3,2,3,0,74,67,1
38323,0.7552358853,0.3000806856,-1,69.8296787036,2,2,4,1,3,0,1,37,56,0
38324,0.4095266572,0.7386859992,1,57.9028749035,1,3,3,4,3,2,1,9,48,0
38325,0.3410391845,0.595945416,?,57.4304952166,1,2,1,2,4,2,0,43,41,0
38326,0.224774498,0.6652849832,0,61.9290308775,1,0,1,3,2,2,1,36,88,1
38327,0.4685553112,0.5015631085,0,?,0,1,1,2,1,0,0,61,41,0
38328,0.233243284,0.3971525399,-1,56.2273216912,1,2,4,5,4,3,0,40,66,?
38329,0.6099060088,0.2319770263,-1,63.7186778791,1,1,3,5,3,5,1,57,65,0
38330,0.3254206338,0.3412055252,0,68.34517661,0,3,1,5,1,3,0,8,?,0
38331,0.4577495782,0.5803148368,-1,62.4408838132,2,1,4,4,3,2,0,54,86,1
38332,0.0875418965,0.408847213,0,?,?,3,2,2,3,1,1,52,48,0
38333,0.9972082002,0.5005900421,1,48.4330569341,2,2,3,3,5,3,0,44,40,0
38334,0.1204124102,0.5655019634,0,54.0392195862,2,3,3,1,0,3,1,50,59,0
38335,0.5157234646,0.4382008089,?,56.297813824,2,2,1,2,2,2,1,78,56,1
38336,?,0.3388077073,1,72.7933993932,2,?,5,?,2,2,0,64,7,1
38337,0.3770923086,0.5599611908,-1,65.0553807941,3,1,2,3,4,5,0,79,85,1
38338,0.7036059809,0.2018710631,1,42.3158169229,2,2,2,5,3,3,0,23,22,0
38339,0.2467196039,0.9544369511,0,65.5169682943,2,3,1,3,2,5,0,43,24,0
38340,0.438217479,0.7539667605,?,72.9425067493,0,2,2,1,4,3,0,62,35,0
38341,0.9387580117,0.3531124991,-1,71.8943441662,3,1,5,1,3,1,1,8,40,0
38342,0.337255975,0.3762703772,0,77.9523073931,3,3,1,2,2,5,0,44,60,1
38343,0.6704836491,0.4475856775,1,84.9211142898,4,1,5,3,?,3,1,80,36,1
38344,0.5226086498,0.1373053424,-1,74.4187093215,1,2,3,5,1,2,1,37,39,0
38345,?,0.5130372847,0,70.7131194669,1,2,2,4,3,3,1,64,32,1
38346,0.44823329,0.5307188505,1,77.4379512864,1,2,2,2,1,2,0,55,58,0
38347,0.4219096599,0.2621264599,1,79.4586574151,1,1,5,3,2,1,1,85,53,1
38348,0.2131780203,0.5217446907,0,70.3106628563,1,1,1,3,3,1,0,34,24,?
38349,0.4146191285,0.4715842566,1,57.2397714673,?,0,?,?,3,3,0,57,34,1
38350,0.4895565934,0.5347449109,0,61.7130907725,2,2,3,3,2,3,0,70,55,1
38351,0.4238257225,0.6932075791,0,68.9109406059,1,1,2,1,3,2,1,5,28,1
38352,?,0.3143757131,1,68.2309653288,1,0,5,4,2,3,0,67,31,1
38353,0.5148014077,0.3985161118,-1,59.196053706,0,2,4,3,0,1,0,?,62,0
38354,0.5263603192,0.430990042,1,?,1,1,5,4,1,0,1,?,103,1
38355,-0.1515722736,0.281201836,-1,65.6402950872,2,3,4,3,2,0,0,70,?,1
38356,0.594897303,0.4835182309,1,56.012637184,1,1,2,3,2,1,0,60,49,1
38357,0.7262959924,0.7080789217,-1,62.6253832028,?,1,1,4,4,2,0,48,68,1
38358,0.2275320254,0.4317243045,0,73.3975851681,2,2,5,1,3,2,1,38,41,1
38359,0.5739491049,0.8333355102,1,55.2237425725,1,2,4,2,3,1,0,52,49,0
38360,0.4303784745,0.2133022602,0,58.4958132821,2,2,5,5,2,3,0,41,45,0
38361,0.6854738588,0.4237941684,0,77.2494418164,1,2,1,1,2,2,1,50,49,0
38362,0.7821675158,0.557965195,-1,71.977620685,3,-1,3,3,2,2,1,57,60,1
38363,0.1998974951,0.3331053476,1,59.2309770587,?,1,5,1,3,3,1,67,50,1
38364,0.6622774559,0.5624280266,0,65.3410536715,2,3,?,5,3,3,0,46,84,0
38365,0.8080473196,0.4055022311,1,59.3504236888,2,2,4,4,3,3,0,54,30,1
38366,0.6409216687,0.43542039,-1,66.7781357661,1,2,1,4,2,2,0,66,67,0
38367,0.4781170302,0.6490689639,1,59.8064390458,1,1,4,2,1,1,1,86,27,1
38368,?,0.3872801395,-1,87.8949000204,1,1,2,2,2,1,1,34,30,1
38369,1.0512692246,0.5882718012,0,63.0707956743,2,3,5,3,3,4,?,?,72,0
38370,0.7814564944,?,0,67.6298818981,2,1,1,5,1,1,0,16,41,1
38371,0.6339258829,0.6634368459,?,61.1202783476,2,2,2,3,1,0,?,74,69,1
38372,0.6949523234,0.7477954067,1,63.2240658191,1,2,3,1,2,1,1,59,32,0
38373,0.5210340627,0.2525500365,0,76.1743886186,2,2,1,4,3,3,0,68,47,1
38374,0.6731743898,0.1617986558,-1,70.0024621723,1,2,2,3,1,3,1,63,13,0
38375,0.435218043,?,-1,64.9277780118,2,2,2,5,?,2,1,62,52,1
38376,0.4146851558,0.5652612838,1,63.9892908389,1,1,1,2,2,4,1,51,43,1
38377,0.5260568432,0.8037598486,1,?,0,2,3,2,2,3,1,66,31,1
38378,0.3741761758,0.207841586,-1,69.6153865628,2,1,3,5,3,2,0,?,52,1
38379,0.3778717462,0.6281521712,1,70.4635223538,0,2,?,4,2,2,1,41,53,0
38380,0.5089401706,0.4580374298,-1,65.373711859,2,2,2,4,?,3,1,16,20,1
38381,0.8238224523,0.42861704,-1,?,1,2,3,4,2,1,0,45,63,?
38382,0.4488040842,0.4968652028,-1,70.1294997304,2,1,?,1,3,3,0,-6,43,0
38383,0.5107997278,0.6004079078,1,67.2229101507,2,2,4,1,3,3,1,51,58,1
38384,0.6661111009,0.689097168,-1,60.35778715,0,2,5,4,4,3,0,30,81,0
38385,0.4060874176,0.275441905,-1,66.0520858867,1,0,3,4,4,3,1,?,41,1
38386,0.8197579698,0.7968080001,1,?,3,0,3,4,2,3,?,33,65,1
38387,0.9394492277,1.0254061715,1,60.2801402356,1,-1,5,2,?,4,1,62,40,1
38388,0.7788128342,0.4932841977,1,?,1,?,3,2,3,0,1,38,66,0
38389,0.8144035796,0.283684378,-1,66.0360762599,1,2,2,4,5,4,0,52,74,0
38390,0.5329690705,0.1443244257,?,?,3,2,2,5,3,?,0,78,23,1
38391,0.8091220634,0.2992359046,0,74.5236427258,1,4,1,?,2,4,0,7,73,0
38392,0.8007426447,0.6601397756,-1,71.4879658719,2,1,4,?,1,3,0,63,45,1
38393,0.4253238831,0.5502516404,1,61.8394097016,?,0,4,2,1,3,0,41,48,1
38394,0.5106494909,0.6877715061,-1,55.5351833445,3,?,3,4,2,2,1,39,47,1
38395,0.3104168583,0.4972190557,0,57.4930478427,2,1,4,2,3,1,0,51,47,1
38396,0.2893233942,0.1452349604,0,63.7131524276,1,1,2,5,2,2,1,9,56,0
38397,0.3457237914,0.5028980168,0,69.1938245171,?,0,5,2,3,1,1,66,70,1
38398,0.6099395044,0.7143319313,1,55.8674843161,3,2,?,2,3,3,0,57,14,1
38399,0.5768876962,0.3747778039,-1,66.6685052691,1,3,5,4,3,3,0,49,37,0
38400,0.2412195047,0.2358496162,?,62.8475066976,0,2,5,5,3,2,0,71,64,0
38401,0.5285669499,0.2231314147,0,65.8487528817,3,1,3,1,1,2,0,38,29,0
38402,0.3852589118,0.6218642453,0,59.9994542579,1,2,3,1,2,3,0,71,5,?
38403,0.7092389126,0.6352581773,0,66.9314050042,1,2,1,4,3,2,1,49,56,0
38404,0.8222569297,0.7409043021,0,78.8403165526,1,2,5,1,3,2,1,57,?,0
38405,0.6416466171,0.1263441269,1,59.3632179654,2,1,4,4,3,2,0,55,42,0
38406,0.4197157886,0.4165361738,1,62.0199898474,2,2,5,5,2,3,0,27,66,1
38407,0.6941605186,0.2585678832,1,58.8673040214,2,2,1,?,3,3,1,41,24,?
38408,0.3844476365,0.1454834587,-1,64.9401185611,4,1,5,1,1,3,1,15,51,0
38409,0.1430031096,0.6121644584,0,?,2,2,3,4,2,3,0,65,46,1
38410,0.5021685161,0.3662520142,?,64.9830651524,3,2,1,3,?,2,1,41,47,1
38411,0.1982233016,0.5621210581,1,45.6526510207,2,1,3,2,?,3,1,42,60,1
38412,?,0.196532956,0,62.8012785121,?,2,1,2,3,3,0,45,59,0
38413,1.0278286018,0.8894063197,0,68.6878568276,?,1,5,2,1,2,1,65,73,1
38414,?,0.130503857,-1,?,1,0,1,2,3,1,0,21,37,0
38415,1.0185017255,0.6848974693,-1,61.326030656,?,3,2,2,4,0,1,50,26,?
38416,0.5707266896,0.5824014769,0,64.5565650809,1,0,3,2,?,2,1,72,24,1
38417,0.4407161844,0.527900748,0,62.3005345186,1,0,4,4,4,2,0,100,13,1
38418,0.6461308944,0.7919921071,1,64.7608398066,1,1,5,5,3,2,0,57,74,1
38419,0.8508515927,0.3983541089,-1,56.153743397,1,2,4,3,2,1,1,67,10,1
38420,0.3614030024,0.4908843216,0,57.4922332692,3,0,2,3,3,3,1,56,12,1
38421,0.5576986858,0.5947899941,1,49.5760952057,0,1,?,4,4,2,0,52,64,0
38422,0.5135448401,0.8139461167,-1,?,1,2,4,3,3,3,1,?,43,0
38423,0.4501756477,0.6198339737,-1,67.1328636056,2,4,?,5,2,2,?,53,47,0
38424,?,0.5297622474,1,57.0920463525,3,?,4,1,2,3,1,59,37,1
38425,0.5644473827,0.2470066389,0,64.2650024086,0,1,3,5,0,2,0,?,55,0
38426,0.4675348424,0.1676776661,1,67.8927143001,2,3,4,5,2,4,1,46,64,0
38427,0.682325854,0.4997035323,0,74.6517827732,1,2,4,4,3,2,1,39,47,0
38428,0.4906681696,0.633410715,-1,?,2,0,4,4,2,4,1,61,76,1
38429,0.3919822505,0.5177233391,0,74.3322099548,0,2,4,3,1,2,1,44,78,0
38430,0.5923509434,0.4373807624,-1,65.3343087655,4,2,5,3,1,3,1,66,32,1
38431,0.4724211082,0.5566639354,0,53.6496502228,0,3,2,5,2,3,0,34,68,0
38432,0.1144714191,0.5553764395,-1,62.9462177141,2,2,1,1,2,2,?,65,29,1
38433,0.6444756012,0.4281456932,1,62.860365453,3,1,3,4,2,1,0,37,62,1
38434,0.3268201323,0.530123397,0,59.631038494,1,3,5,2,2,4,1,50,59,0
38435,0.5550810029,0.3160038652,1,59.1422419865,3,1,5,3,1,3,1,51,40,1
38436,0.3647276819,0.6236071817,1,68.0159298529,?,0,5,2,1,3,?,19,51,1
38437,0.3776720625,0.7084801754,0,?,2,0,1,4,2,1,1,75,45,1
38438,0.4861120934,0.254527216,-1,54.2938864057,0,1,5,3,4,2,0,58,84,0
38439,0.4847825782,0.3777598983,1,58.2482432233,1,2,3,5,2,?,0,54,63,0
38440,0.4904809395,?,-1,50.9926357436,3,2,5,4,3,1,0,43,75,1
38441,0.3903137579,0.1672387043,?,71.1427979912,2,1,2,5,1,3,0,17,57,?
38442,0.2732393427,0.5694722126,-1,53.8068849342,0,2,?,2,5,2,1,43,40,1
38443,0.4885832928,0.5883539662,0,71.6043418447,3,0,1,3,3,1,1,45,36,1
38444,0.6183654196,0.4985556359,-1,65.5227168082,1,3,1,2,4,4,0,62,71,0
38445,0.4697363411,0.5746456231,0,?,2,2,1,4,5,2,1,52,48,1
38446,0.5246890561,0.7676483387,-1,61.653855698,2,2,?,1,4,2,1,36,92,1
38447,0.4233564246,0.5015193248,1,72.0661555975,1,2,1,1,2,3,1,?,78,0
38448,0.3543962468,0.4514374285,-1,65.1788927178,2,1,4,2,2,2,1,67,42,?
38449,0.8245851388,0.403134776,-1,51.782178593,1,1,3,3,3,2,1,29,52,0
38450,0.461534722,0.3800960309,1,64.7696158906,2,2,3,3,2,2,1,23,67,1
38451,0.598540861,0.7123548774,-1,61.6342318013,2,1,1,?,1,3,1,72,48,1
38452,0.4811237953,0.7012584555,-1,62.1336977938,1,0,3,3,3,1,?,43,45,1
38453,0.6247732353,0.5075856017,0,71.446269221,1,0,2,5,2,2,0,48,19,1
38454,0.5390394534,0.4111280226,0,57.2794655139,2,2,5,2,4,2,0,74,51,1
38455,0.1586851048,0.8152374872,1,51.9655717178,?,1,3,5,3,3,1,15,53,0
38456,0.3582932976,0.605123702,1,67.4848839958,1,1,5,3,3,2,0,70,41,?
38457,0.432937416,0.598405733,-1,78.443899309,3,2,5,2,4,1,1,49,51,1
38458,0.5831499867,0.4604080808,-1,63.4247386555,1,2,3,4,4,3,1,57,67,0
38459,0.5796420276,0.5937758348,0,76.8677793624,2,3,3,4,3,2,0,36,28,0
38460,0.6079733377,0.6744499836,0,62.9512933294,2,4,3,?,2,3,1,?,61,0
38461,0.0408108722,1.0727030027,?,66.6135604943,0,1,4,4,3,2,1,39,56,0
38462,0.4369751627,0.7060216989,0,66.6430686242,?,2,3,1,3,?,0,63,79,0
38463,0.319779534,0.4538998009,-1,76.6927865033,1,1,2,4,1,1,0,27,36,1
38464,0.619505937,0.7996413816,-1,58.3863855307,1,1,3,4,4,2,0,67,42,1
38465,0.4046813344,0.5385946009,1,?,1,3,3,2,2,3,1,40,60,0
38466,0.5038499166,0.4110739602,0,69.0809059108,2,1,2,3,3,2,0,88,93,1
38467,0.7906600291,0.233144794,1,68.0638866295,2,2,1,5,1,5,1,42,25,1
38468,0.5751928506,0.2925276958,1,71.4101635772,1,4,1,5,4,3,0,30,57,0
38469,0.6822402841,0.600382236,0,61.4515930616,?,1,3,2,3,3,0,71,40,0
38470,0.4976373052,0.6900176047,-1,61.9692106827,-1,3,?,3,3,4,0,50,?,0
38471,0.2849862775,0.4910583988,1,69.6283236561,2,?,3,1,3,1,0,31,?,1
38472,0.7838060219,0.3766597986,1,55.3740609656,2,2,1,4,1,3,0,46,21,1
38473,0.176084042,0.4780474559,0,53.9379660815,1,0,4,3,3,3,0,49,?,1
38474,0.8263849751,0.5517860817,0,79.3404914798,2,1,5,5,4,3,1,-9,15,1
38475,0.3897224199,0.4197074472,0,68.3736386938,-1,3,4,1,3,2,0,?,22,1
38476,0.5966283418,?,-1,62.2891184851,0,1,5,2,4,2,0,58,43,0
38477,0.3160848479,0.4492742527,-1,69.1460545263,2,0,1,4,4,2,0,54,62,1
38478,0.5266488669,0.7122207847,1,55.1107839956,-1,1,3,4,4,3,1,68,40,1
38479,0.3963022789,0.5076088053,0,67.5280910178,2,1,2,4,2,0,0,49,70,1
38480,0.4327325422,0.3529519466,-1,62.2208576817,2,0,?,4,1,4,0,35,67,1
38481,0.2036784288,0.7285426937,0,56.3321761626,?,2,2,3,3,3,1,31,53,1
38482,0.4776269578,0.4671171086,1,69.6699749508,?,2,2,3,3,3,1,55,57,0
38483,0.6773231154,0.1649957078,0,70.6783498795,1,1,2,5,4,4,1,57,40,0
38484,0.4363688157,0.3191658637,0,61.113074456,2,2,3,3,2,3,0,22,42,1
38485,0.3075383155,0.3046707785,-1,69.9451932765,0,2,1,4,2,1,0,38,33,0
38486,0.3843855481,0.3148878542,-1,71.7351870345,2,1,5,2,4,1,0,?,66,1
38487,0.5055930001,0.1825226658,-1,64.139740705,1,?,4,?,2,?,0,?,?,0
38488,0.2920673065,0.2096264067,0,63.3000860186,1,2,1,2,4,2,0,68,84,0
38489,?,0.5810713802,1,64.1836371334,1,2,5,5,3,2,0,65,58,0
38490,0.3859871826,0.6362441243,0,60.3534566483,3,2,1,4,2,3,0,39,56,1
38491,0.4511478308,0.5273830342,1,58.5560963602,2,1,4,3,1,4,0,52,65,1
38492,0.4962224528,0.2462063862,0,63.2287052204,2,1,3,5,3,3,1,64,61,1
38493,0.4020836868,0.5458933761,0,62.5817620502,2,2,1,1,4,2,0,77,47,1
38494,0.4840170997,0.3533012495,1,60.0944307045,0,2,4,3,2,2,0,71,44,0
38495,?,0.5085008608,1,70.2413523998,2,0,4,2,3,3,1,9,64,1
38496,0.6564896488,0.6188612133,0,77.556364203,1,2,4,3,1,2,1,65,75,0
38497,0.8689710012,0.5353926648,-1,65.3667786446,4,1,3,4,4,2,0,55,54,1
38498,0.7649211187,0.5348482157,1,83.2385578228,2,0,2,4,1,3,0,45,86,1
38499,0.212579898,0.8765454324,0,70.027624398,2,?,1,4,?,2,0,?,30,?
38500,0.1828639162,0.3903352948,0,64.3223284032,2,1,2,4,3,1,1,38,18,1
38501,0.3078859079,0.6184630574,0,?,2,2,5,2,1,1,0,78,52,1
38502,0.5835606715,0.2807924726,1,71.4601339409,1,3,2,4,2,1,0,64,55,0
38503,0.7039138842,0.7619695513,-1,62.584757964,1,2,3,4,3,3,1,46,70,0
38504,0.503277631,0.3224603341,1,56.4657749235,1,-1,1,1,4,1,0,77,65,1
38505,0.2368383588,0.4928025302,0,57.8477185988,0,2,1,5,3,1,0,72,59,0
38506,0.5039869757,0.5350350562,-1,62.3799935289,2,1,4,2,?,3,1,54,86,1
38507,0.6177455377,0.6419735439,0,68.4807199734,2,2,2,2,1,3,0,36,67,1
38508,0.4640343764,0.6108483121,0,60.3596963006,1,1,5,1,2,2,1,?,49,1
38509,0.0435178279,0.514389991,1,60.3316356964,1,1,4,1,2,3,1,15,44,1
38510,0.7944494928,0.4920902033,-1,63.8174553889,3,-1,4,4,1,3,?,79,44,1
38511,0.6763669727,0.2608455405,-1,68.1035140511,3,1,1,4,0,3,0,18,39,?
38512,0.690441814,0.4571442409,1,61.8708320481,?,1,2,5,2,3,1,38,17,1
38513,0.4390124382,0.2576005538,1,70.1089086487,1,2,4,3,3,4,1,41,52,0
38514,?,0.6620005645,-1,65.3233648574,2,1,5,4,4,3,1,80,37,1
38515,0.7799156586,0.4300183906,1,62.736227177,1,0,2,4,2,2,1,54,71,1
38516,0.6494753984,0.3399206585,-1,64.7140700317,3,1,4,1,3,2,1,?,54,0
38517,0.5165255004,0.1474430148,-1,?,2,?,5,5,4,4,0,32,77,?
38518,0.7551528639,0.3583214205,0,67.5925342163,3,2,5,2,2,2,0,70,?,1
38519,0.3338686892,0.3865451621,0,67.7277302056,3,2,1,5,2,2,0,32,40,1
38520,0.6795049246,0.4642555531,-1,71.4111782194,2,2,3,2,3,2,0,43,36,1
38521,0.3608670801,0.104538798,1,?,0,2,4,5,2,3,1,61,60,0
38522,0.5076856535,0.5472841279,1,68.2544771121,1,1,2,4,2,3,1,33,53,1
38523,0.8207208627,0.7018130403,0,52.303898968,2,3,2,?,2,2,0,61,47,?
38524,0.2547570664,0.1164551438,-1,70.2276839569,2,1,3,3,2,3,1,42,52,1
38525,0.4629998598,0.1031117772,0,64.2189606001,0,1,1,2,2,2,0,75,58,0
38526,0.7388299403,0.4479415216,0,68.3640806122,1,2,5,1,3,2,1,40,82,0
38527,0.7247693317,0.3800733048,0,?,?,1,4,1,4,3,0,28,25,1
38528,?,0.0801206608,0,67.3656561232,2,1,3,5,2,3,1,37,35,0
38529,0.0732156351,0.155000164,-1,60.5544322139,2,?,5,4,2,1,0,73,?,1
38530,0.6532376404,0.421872046,1,70.9710468787,0,1,5,3,4,2,1,28,33,0
38531,0.8462826921,0.6228702453,0,76.491751792,1,1,3,5,-1,2,1,34,91,1
38532,0.3813993142,0.5265359142,1,72.7560714902,3,2,2,1,2,2,1,53,61,1
38533,?,0.6190900603,0,53.2522331249,2,?,4,1,2,2,1,44,39,1
38534,0.6964019849,?,-1,70.3910117551,2,2,3,1,3,2,0,27,35,0
38535,?,0.5060781552,0,55.2589791474,2,3,2,3,?,4,1,105,69,0
38536,0.1381954043,0.4049129428,?,74.9005225253,2,0,3,1,4,2,0,36,36,?
38537,0.201265548,0.2915542808,0,61.6283806518,1,1,3,2,4,0,1,95,65,?
38538,0.8557417004,0.3186902839,1,56.9368869289,1,1,3,4,2,4,1,48,23,1
38539,0.5402464028,0.6617347395,-1,58.7797278092,1,-1,3,1,2,1,0,?,21,1
38540,0.5761711551,0.56478626,1,58.8027709864,?,1,5,5,3,2,?,20,66,1
38541,0.6636268611,0.8343748766,-1,?,1,1,2,2,2,3,?,35,71,1
38542,0.7507107772,0.5700227849,-1,66.1022699111,1,4,4,2,2,2,1,42,31,0
38543,0.3512328571,?,0,71.153208003,0,4,2,1,2,2,0,64,40,0
38544,0.5342609248,0.2148063014,-1,?,?,1,1,1,3,1,1,?,6,1
38545,0.5479708444,0.6874634831,-1,60.9950667678,2,1,1,4,3,2,0,25,4,1
38546,0.1703468457,0.6544644499,-1,68.6612928534,1,2,2,3,2,3,1,49,38,0
38547,0.244672594,0.7911969414,-1,69.9175180104,-1,1,2,5,1,3,0,42,22,1
38548,?,0.733075599,-1,62.1290464838,1,2,5,?,3,3,1,35,38,0
38549,0.1285993947,0.6591377685,-1,68.5101143638,1,2,4,3,3,?,0,26,13,1
38550,0.3738756081,0.6414401489,-1,60.7652529338,2,2,3,4,3,2,1,26,57,1
38551,0.8534971884,0.8769422332,1,57.8200520656,0,-1,1,3,3,3,1,27,53,1
38552,0.6352601652,0.3098510859,-1,65.8396491906,2,-1,5,5,1,2,1,54,55,1
38553,0.4971940629,?,0,56.5017131656,0,?,?,1,3,1,1,39,0,1
38554,0.5230243873,0.736608235,0,63.3040785069,2,2,2,5,2,2,0,73,37,1
38555,?,0.2802842005,0,67.6683728341,1,2,1,5,1,0,1,15,73,0
38556,0.3021152395,0.4055443286,0,76.900544479,2,1,4,1,3,3,1,55,28,1
38557,0.3970424799,0.3474429788,1,63.017230511,1,0,5,2,3,3,1,63,66,1
38558,0.338646447,0.2263676211,0,64.9655378185,2,3,3,4,3,1,?,57,74,0
38559,0.4194582141,0.3287237096,1,61.2563357244,1,3,1,1,1,3,1,55,?,0
38560,0.7257524068,0.5409217005,1,70.049838931,3,3,4,4,2,3,1,70,75,1
38561,0.7707817627,0.342316912,1,66.6836149924,4,3,4,3,2,?,1,47,72,0
38562,0.174882343,0.594143284,1,58.2694244325,1,1,1,3,3,2,0,54,51,1
38563,0.5013751045,0.5074591472,1,64.2231177817,2,?,2,5,3,6,0,77,2,1
38564,0.4369575953,0.2664734393,?,71.0055246127,2,0,1,2,3,3,0,25,64,1
38565,0.408216865,0.5243247585,1,75.4816713554,3,?,5,2,1,?,0,91,26,1
38566,0.4982199721,0.8240602819,0,?,?,-1,2,5,?,2,1,7,16,1
38567,0.484042212,0.5044180002,0,61.8819033513,1,3,2,2,2,3,0,31,47,0
38568,0.6899305432,?,0,69.4808804612,0,1,1,1,2,2,0,65,43,0
38569,0.2446768432,0.4337839781,-1,69.4101342064,1,2,4,1,2,2,0,18,53,0
38570,0.3326268668,0.516920479,-1,61.5395850168,0,1,3,2,2,2,0,33,62,0
38571,0.6496935726,0.5131073784,1,71.0920027097,2,3,2,1,1,2,1,51,53,0
38572,0.4793444164,0.3412797516,0,66.5630775134,?,2,4,4,2,2,0,65,56,0
38573,0.777392793,0.6497365145,0,57.3426534266,2,1,2,4,2,2,1,90,56,1
38574,0.9545034272,0.61161145,0,72.0153675565,0,1,4,3,?,3,0,44,71,0
38575,0.6790343915,0.5830848378,-1,67.3845048574,3,0,3,3,4,3,1,39,34,1
38576,0.5816473565,0.6263667676,0,69.6190702896,1,?,4,3,3,4,0,5,23,1
38577,?,?,0,74.0984540219,2,0,1,4,2,?,1,39,49,1
38578,0.5341901514,0.6136484282,-1,59.6467865203,2,3,2,?,2,?,0,28,36,0
